  0.100000000000E+00  0.100000000000E-03  0.205537481909E-67  0.867534768694E-61
  0.100000000000E+00  0.107189131921E-03  0.253129809844E-67  0.996754940188E-61
  0.100000000000E+00  0.114895100019E-03  0.311742170025E-67  0.114522258547E-60
  0.100000000000E+00  0.123155060329E-03  0.383926257566E-67  0.131580463501E-60
  0.100000000000E+00  0.132008840083E-03  0.472824614125E-67  0.151179494030E-60
  0.100000000000E+00  0.141499129743E-03  0.582307438777E-67  0.173697830874E-60
  0.100000000000E+00  0.151671688847E-03  0.717141077528E-67  0.199570281840E-60
  0.100000000000E+00  0.162575566644E-03  0.883195526676E-67  0.229296474927E-60
  0.100000000000E+00  0.174263338601E-03  0.108769977189E-66  0.263450375468E-60
  0.100000000000E+00  0.186791359902E-03  0.133955731027E-66  0.302691550140E-60
  0.100000000000E+00  0.200220037182E-03  0.164973261360E-66  0.347777759281E-60
  0.100000000000E+00  0.214614119786E-03  0.203172899773E-66  0.399579574991E-60
  0.100000000000E+00  0.230043011977E-03  0.250217707288E-66  0.459097352340E-60
  0.100000000000E+00  0.246581107582E-03  0.308155738360E-66  0.527480284592E-60
  0.100000000000E+00  0.264308148697E-03  0.379509385485E-66  0.606048956003E-60
  0.100000000000E+00  0.283309610184E-03  0.467385012650E-66  0.696320554162E-60
  0.100000000000E+00  0.303677111804E-03  0.575608238252E-66  0.800038020694E-60
  0.100000000000E+00  0.325508859984E-03  0.708890673080E-66  0.919204416482E-60
  0.100000000000E+00  0.348910121341E-03  0.873034651093E-66  0.105612075605E-59
  0.100000000000E+00  0.373993730248E-03  0.107518624656E-65  0.121343073133E-59
  0.100000000000E+00  0.400880632890E-03  0.132414627060E-65  0.139417234992E-59
  0.100000000000E+00  0.429700470432E-03  0.163075282084E-65  0.160183548034E-59
  0.100000000000E+00  0.460592204115E-03  0.200835462032E-65  0.184043034195E-59
  0.100000000000E+00  0.493704785284E-03  0.247339010345E-65  0.211456412670E-59
  0.100000000000E+00  0.529197873596E-03  0.304610477749E-65  0.242953003245E-59
  0.100000000000E+00  0.567242606849E-03  0.375143181113E-65  0.279141013985E-59
  0.100000000000E+00  0.608022426165E-03  0.462007766035E-65  0.320719323631E-59
  0.100000000000E+00  0.651733960488E-03  0.568985887585E-65  0.368490706389E-59
  0.100000000000E+00  0.698587974679E-03  0.700734844890E-65  0.423377672282E-59
  0.100000000000E+00  0.748810385759E-03  0.862990336944E-65  0.486440128497E-59
  0.100000000000E+00  0.802643352226E-03  0.106281606313E-64  0.558895748894E-59
  0.100000000000E+00  0.860346441668E-03  0.130891163628E-64  0.642143640844E-59
  0.100000000000E+00  0.922197882333E-03  0.161199060141E-64  0.737791307191E-59
  0.100000000000E+00  0.988495904663E-03  0.198524780436E-64  0.847685873355E-59
  0.100000000000E+00  0.105956017928E-02  0.244493241696E-64  0.973949174000E-59
  0.100000000000E+00  0.113573335834E-02  0.301105769993E-64  0.111901954851E-58
  0.100000000000E+00  0.121738272774E-02  0.370826920475E-64  0.128569825137E-58
  0.100000000000E+00  0.130490197801E-02  0.456691984224E-64  0.147720364021E-58
  0.100000000000E+00  0.139871310265E-02  0.562439179161E-64  0.169723385119E-58
  0.100000000000E+00  0.149926843279E-02  0.692672108075E-64  0.195003752727E-58
  0.100000000000E+00  0.160705281826E-02  0.853060586460E-64  0.224049674373E-58
  0.100000000000E+00  0.172258596540E-02  0.105058687072E-63  0.257421946051E-58
  0.100000000000E+00  0.184642494290E-02  0.129385051650E-63  0.295765050168E-58
  0.100000000000E+00  0.197916686785E-02  0.159344176355E-63  0.339819325351E-58
  0.100000000000E+00  0.212145178491E-02  0.196240359197E-63  0.390435524097E-58
  0.100000000000E+00  0.227396575236E-02  0.241679838631E-63  0.448590989085E-58
  0.100000000000E+00  0.243744415012E-02  0.297640835144E-63  0.515408648747E-58
  0.100000000000E+00  0.261267522556E-02  0.366559535934E-63  0.592178803556E-58
  0.100000000000E+00  0.280050389418E-02  0.451436485753E-63  0.680383928397E-58
  0.100000000000E+00  0.300183581358E-02  0.555966605705E-63  0.781727105343E-58
  0.100000000000E+00  0.321764175025E-02  0.684700541981E-63  0.898165215055E-58
  0.100000000000E+00  0.344896226041E-02  0.843242872910E-63  0.103194683583E-57
