  0.100000000000E+00  0.100000000000E-03  0.517792834394E-50  0.000000000000E+00
  0.100000000000E+00  0.107189131921E-03  0.555017644334E-50  0.000000000000E+00
  0.100000000000E+00  0.114895100019E-03  0.594918520894E-50  0.000000000000E+00
  0.100000000000E+00  0.123155060329E-03  0.637687998180E-50  0.000000000000E+00
  0.100000000000E+00  0.132008840083E-03  0.683532229611E-50  0.000000000000E+00
  0.100000000000E+00  0.141499129743E-03  0.732672263317E-50  0.000000000000E+00
  0.100000000000E+00  0.151671688847E-03  0.785345038871E-50  0.000000000000E+00
  0.100000000000E+00  0.162575566644E-03  0.841804424934E-50  0.000000000000E+00
  0.100000000000E+00  0.174263338601E-03  0.902322855555E-50  0.000000000000E+00
  0.100000000000E+00  0.186791359902E-03  0.967192035990E-50  0.000000000000E+00
  0.100000000000E+00  0.200220037182E-03  0.103672461830E-49  0.000000000000E+00
  0.100000000000E+00  0.214614119786E-03  0.111125611876E-49  0.000000000000E+00
  0.100000000000E+00  0.230043011977E-03  0.119114578711E-49  0.000000000000E+00
  0.100000000000E+00  0.246581107582E-03  0.127677874963E-49  0.000000000000E+00
  0.100000000000E+00  0.264308148697E-03  0.136856771747E-49  0.000000000000E+00
  0.100000000000E+00  0.283309610184E-03  0.146695585610E-49  0.000000000000E+00
  0.100000000000E+00  0.303677111804E-03  0.157241705203E-49  0.000000000000E+00
  0.100000000000E+00  0.325508859984E-03  0.168546018824E-49  0.000000000000E+00
  0.100000000000E+00  0.348910121341E-03  0.180662991970E-49  0.000000000000E+00
  0.100000000000E+00  0.373993730248E-03  0.193651068683E-49  0.000000000000E+00
  0.100000000000E+00  0.400880632890E-03  0.207572899476E-49  0.000000000000E+00
  0.100000000000E+00  0.429700470432E-03  0.222495561347E-49  0.000000000000E+00
  0.100000000000E+00  0.460592204115E-03  0.238491001381E-49  0.000000000000E+00
  0.100000000000E+00  0.493704785284E-03  0.255636434089E-49  0.000000000000E+00
  0.100000000000E+00  0.529197873596E-03  0.274014440455E-49  0.000000000000E+00
