  0.104105331433E+00  0.100000000000E-03  0.480972187727E-53  0.251236648808E-45
  0.104105331433E+00  0.107189131921E-03  0.552613301753E-53  0.269298296735E-45
  0.104105331433E+00  0.114895100019E-03  0.634925336127E-53  0.288658387509E-45
  0.104105331433E+00  0.123155060329E-03  0.729497815382E-53  0.309410292907E-45
  0.104105331433E+00  0.132008840083E-03  0.838156897662E-53  0.331654065857E-45
  0.104105331433E+00  0.141499129743E-03  0.963000751669E-53  0.355496943620E-45
  0.104105331433E+00  0.151671688847E-03  0.110644012797E-52  0.381053899135E-45
  0.104105331433E+00  0.162575566644E-03  0.127124479619E-52  0.408448137862E-45
  0.104105331433E+00  0.174263338601E-03  0.146059714800E-52  0.437811767004E-45
  0.104105331433E+00  0.186791359902E-03  0.167815357767E-52  0.469286343212E-45
  0.104105331433E+00  0.200220037182E-03  0.192811490139E-52  0.503023611918E-45
  0.104105331433E+00  0.214614119786E-03  0.221530797666E-52  0.539186251114E-45
  0.104105331433E+00  0.230043011977E-03  0.254527842317E-52  0.577948621270E-45
  0.104105331433E+00  0.246581107582E-03  0.292439770040E-52  0.619497586959E-45
  0.104105331433E+00  0.264308148697E-03  0.335998668308E-52  0.664033489264E-45
  0.104105331433E+00  0.283309610184E-03  0.386045648438E-52  0.711771066526E-45
  0.104105331433E+00  0.303677111804E-03  0.443547095796E-52  0.762940457839E-45
  0.104105331433E+00  0.325508859984E-03  0.509613341644E-52  0.817788364303E-45
  0.104105331433E+00  0.348910121341E-03  0.585520066454E-52  0.876579219800E-45
  0.104105331433E+00  0.373993730248E-03  0.672733034178E-52  0.939596462095E-45
  0.104105331433E+00  0.400880632890E-03  0.772936239487E-52  0.100714391274E-44
  0.104105331433E+00  0.429700470432E-03  0.888064615115E-52  0.107954727512E-44
  0.104105331433E+00  0.460592204115E-03  0.102034123171E-51  0.115715562389E-44
  0.104105331433E+00  0.493704785284E-03  0.117232012089E-51  0.124034298740E-44
  0.104105331433E+00  0.529197873596E-03  0.134693604746E-51  0.132951052806E-44
  0.104105331433E+00  0.567242606849E-03  0.154756055579E-51  0.142508804162E-44
  0.104105331433E+00  0.608022426165E-03  0.177806773402E-51  0.152753644201E-44
  0.104105331433E+00  0.651733960488E-03  0.204290821338E-51  0.163734938888E-44
  0.104105331433E+00  0.698587974679E-03  0.234719609356E-51  0.175505652653E-44
  0.104105331433E+00  0.748810385759E-03  0.269680660524E-51  0.188122515360E-44
  0.104105331433E+00  0.802643352226E-03  0.309849052027E-51  0.201646351430E-44
  0.104105331433E+00  0.860346441668E-03  0.356000352724E-51  0.216142343029E-44
  0.104105331433E+00  0.922197882333E-03  0.409025704361E-51  0.231680379358E-44
  0.104105331433E+00  0.988495904663E-03  0.469948947531E-51  0.248335363095E-44
  0.104105331433E+00  0.105956017928E-02  0.539946439373E-51  0.266187578250E-44
  0.104105331433E+00  0.113573335834E-02  0.620369677142E-51  0.285323067969E-44
  0.104105331433E+00  0.121738272774E-02  0.712771473314E-51  0.305834069255E-44
  0.104105331433E+00  0.130490197801E-02  0.818935965551E-51  0.327819441370E-44
  0.104105331433E+00  0.139871310265E-02  0.940912907576E-51  0.351385162075E-44
  0.104105331433E+00  0.149926843279E-02  0.108105743594E-50  0.376644797698E-44
  0.104105331433E+00  0.160705281826E-02  0.124207546067E-50  0.403720122548E-44
  0.104105331433E+00  0.172258596540E-02  0.142707571641E-50  0.432741595131E-44
  0.104105331433E+00  0.184642494290E-02  0.163963007243E-50  0.463849088356E-44
