  0.100000000000E+00  0.100000000000E-03  0.167695763428E-58  0.707812044720E-52
  0.100000000000E+00  0.107189131921E-03  0.192674215118E-58  0.758697586364E-52
  0.100000000000E+00  0.114895100019E-03  0.221373232170E-58  0.813241356726E-52
  0.100000000000E+00  0.123155060329E-03  0.254346996516E-58  0.871706350693E-52
  0.100000000000E+00  0.132008840083E-03  0.292232236042E-58  0.934374401506E-52
  0.100000000000E+00  0.141499129743E-03  0.335760519887E-58  0.100154780986E-51
  0.100000000000E+00  0.151671688847E-03  0.385772385148E-58  0.107355032423E-51
  0.100000000000E+00  0.162575566644E-03  0.443233567760E-58  0.115072927327E-51
  0.100000000000E+00  0.174263338601E-03  0.509253551823E-58  0.123345653740E-51
  0.100000000000E+00  0.186791359902E-03  0.585107377716E-58  0.132213125785E-51
  0.100000000000E+00  0.200220037182E-03  0.672259706844E-58  0.141718101814E-51
  0.100000000000E+00  0.214614119786E-03  0.772393387356E-58  0.151906391940E-51
  0.100000000000E+00  0.230043011977E-03  0.887442154941E-58  0.162827142853E-51
  0.100000000000E+00  0.246581107582E-03  0.101962745225E-57  0.174532975291E-51
  0.100000000000E+00  0.264308148697E-03  0.117150198108E-57  0.187080367375E-51
  0.100000000000E+00  0.283309610184E-03  0.134599837288E-57  0.200529821783E-51
  0.100000000000E+00  0.303677111804E-03  0.154648602619E-57  0.214946127801E-51
  0.100000000000E+00  0.325508859984E-03  0.177683666657E-57  0.230398871547E-51
  0.100000000000E+00  0.348910121341E-03  0.204149806644E-57  0.246962532208E-51
  0.100000000000E+00  0.373993730248E-03  0.234558101693E-57  0.264716936055E-51
  0.100000000000E+00  0.400880632890E-03  0.269495765542E-57  0.283747764943E-51
  0.100000000000E+00  0.429700470432E-03  0.309637369068E-57  0.304146721363E-51
  0.100000000000E+00  0.460592204115E-03  0.355758164886E-57  0.326012206424E-51
  0.100000000000E+00  0.493704785284E-03  0.408748659571E-57  0.349449628329E-51
  0.100000000000E+00  0.529197873596E-03  0.469632135511E-57  0.374571940487E-51
  0.100000000000E+00  0.567242606849E-03  0.539584259276E-57  0.401500293349E-51
  0.100000000000E+00  0.608022426165E-03  0.619955814016E-57  0.430364647458E-51
  0.100000000000E+00  0.651733960488E-03  0.712298783229E-57  0.461304027954E-51
  0.100000000000E+00  0.698587974679E-03  0.818396319736E-57  0.494467674015E-51
  0.100000000000E+00  0.748810385759E-03  0.940297178554E-57  0.530015529468E-51
  0.100000000000E+00  0.802643352226E-03  0.108035517339E-56  0.568118919773E-51
  0.100000000000E+00  0.860346441668E-03  0.124127503616E-56  0.608961559291E-51
  0.100000000000E+00  0.922197882333E-03  0.142616391657E-56  0.652740369179E-51
  0.100000000000E+00  0.988495904663E-03  0.163859229882E-56  0.699666581094E-51
  0.100000000000E+00  0.105956017928E-02  0.188266171069E-56  0.749966258916E-51
  0.100000000000E+00  0.113573335834E-02  0.216308584489E-56  0.803882086215E-51
  0.100000000000E+00  0.121738272774E-02  0.248527916100E-56  0.861673976469E-51
  0.100000000000E+00  0.130490197801E-02  0.285546314367E-56  0.923620447920E-51
  0.100000000000E+00  0.139871310265E-02  0.328078659602E-56  0.990020303633E-51
  0.100000000000E+00  0.149926843279E-02  0.376946193980E-56  0.106119362315E-50
  0.100000000000E+00  0.160705281826E-02  0.433092622249E-56  0.113748381450E-50
