1	7.842275891560862e-8	-9.435630384756117e-14	2.0135000821925894e-14
26	0.000052765661509977486	-9.46816697379684e-9	9.463103751179512e-9
51	0.00020028817336387246	-1.5022340399783924e-7	1.4253908226555672e-7
76	0.0004346890862451878	-7.801514122259673e-7	7.068651946872393e-7
101	0.0007427021896909633	-2.50993078075342e-6	2.1889772260121713e-6
126	0.001105814141762251	-6.13751548801724e-6	5.191013902346882e-6
151	0.0015007810597404486	-0.000012504418788291495	0.00001032579031503389
176	0.0019008166473290923	-0.000022296135967396028	0.000018082089838579414
201	0.0022775157926285565	-0.000035831528841792206	0.000028683826254927246
226	0.002603372668555615	-0.00005289018572800522	0.00004197475036836357
251	0.0028545579340544104	-0.00007263888936858303	0.00005736066735985705
276	0.0030134963764873257	-0.00009367844518641449	0.00007383190285456656
301	0.0030707744013290694	-0.00011421567849772135	0.00009007070975156859
326	0.003023220600459023	-0.00013232819399212003	0.0001045738563543736
351	0.002880605652025308	-0.00014626577926933097	0.00011601199983832234
376	0.002661063142331669	-0.00015471172337150563	0.00012333207565457863
401	0.002384731380650572	-0.00015698064994063373	0.0001259126802655761
426	0.002074082282640733	-0.00015310787931961867	0.00012365784565362162
451	0.0017512241327866133	-0.00014378843537319903	0.00011698139441793489
476	0.0014356450709799452	-0.00013012853862872	0.00010670019716409702
501	0.0011426691990561158	-0.00011368118639132312	0.0000939054384716867
526	0.000882727304240745	-0.00009576511234622706	0.00007976265807095904
551	0.0006613855408412177	-0.00007781461068127242	0.00006537450108720408
576	0.0004799598742655424	-0.0000608622509913363	0.00005165047061041288
601	0.000336486907156349	-0.000045793969441181425	0.00003924515228396432
626	0.0002268211759136272	-0.00003287093878268227	0.00002853408099304342
651	0.0001456708926222708	-0.00002233990533779216	0.000019650388134416202
676	0.00008744835043953786	-0.000014007743961310115	0.000012535783005654902
701	0.00004687841420627459	-7.763684462416058e-6	7.001278715365242e-6
726	0.000019364442896855895	-3.227691625916187e-6	2.7846902034070996e-6
736	0.000011143639414432387	-1.9008841905977534e-6	1.4471829923533574e-6
751	1.1483586921851698e-6	-1.9549167539884492e-7	2.281666138497557e-8
753	1.e-20	0	0
