1	7.842275891560862e-8	-2.5148257766903576e-9	2.9524203245285374e-9
26	0.000052765661509977486	-1.595337530415191e-6	1.9880108341775224e-6
51	0.00020028817336387246	-5.662701814611819e-6	7.548977082462202e-6
76	0.0004346890862451878	-0.000011406865341230869	0.000016382339569640293
101	0.0007427021896909633	-0.000017971979761159357	0.000027972756232234693
126	0.001105814141762251	-0.0000245428255179748	0.00004159526157239542
151	0.0015007810597404486	-0.00003042408121489926	0.000056337665791175595
176	0.0019008166473290923	-0.00003509345639166445	0.0000711517193929137
201	0.0022775157926285565	-0.000038226750954142684	0.00008493470276591654
226	0.002603372668555615	-0.00003969691336434404	0.00009663423084456297
251	0.0028545579340544104	-0.00003955202079397879	0.000105361043826759
276	0.0030134963764873257	-0.000037978681112919694	0.00011048999168628733
301	0.0030707744013290694	-0.00003525778022622558	0.0001117288743373459
326	0.003023220600459023	-0.0000316556107998847	0.00010902312129653353
351	0.002880605652025308	-0.00002750740983363142	0.00010287945876219571
376	0.002661063142331669	-0.000023126788938964737	0.00009402136223727838
401	0.002384731380650572	-0.00001884388946459459	0.00008326711357983934
426	0.002074082282640733	-0.000014873430032347745	0.00007149254543961913
451	0.0017512241327866133	-0.000011380203601982278	0.00005952587622836169
476	0.0014356450709799452	-8.448341013627055e-6	0.00004806709963458978
501	0.0011426691990561158	-6.069399598707264e-6	0.00003763915895980906
526	0.000882727304240745	-4.197127632027741e-6	0.000028568002229115196
551	0.0006613855408412177	-2.835189710353288e-6	0.00002099674364967011
576	0.0004799598742655424	-1.8419440822606258e-6	0.00001491364341659957
601	0.000336486907156349	-1.1321161352802647e-6	0.000010202149558916653
626	0.0002268211759136272	-6.337469708938453e-7	6.675641570261091e-6
651	0.0001456708926222708	-3.199597998604568e-7	4.120180313606109e-6
676	0.00008744835043953786	-1.2707810954285573e-7	2.3255260188832726e-6
701	0.00004687841420627459	-3.135958317913946e-8	1.1017605220031445e-6
726	0.000019364442896855895	-3.784242910324322e-10	3.114134450486268e-7
736	0.000011143639414432387	-1.0214223772953536e-12	1.1282651615475496e-7
751	1.1483586921851698e-6	0.	2.1105803895750337e-11
753	1.e-20	0	0
