0.1	0	0.
0.1	0.00001676201483407799	6.846221391721787e-53
0.1	0.00003352402966815599	2.738488556688715e-52
0.1	0.00005028604450223398	6.161599252549608e-52
0.1	0.00006704805933631197	1.095395422675486e-51
0.1	0.00008381007417038996	1.711555347930446e-51
0.1	0.000100572089004468	2.464639701019843e-51
0.1	0.000117334103838546	3.354648390261601e-51
0.1	0.0001340961186726239	4.38158151213892e-51
0.1	0.0001508581335067019	5.545439059989129e-51
0.1	0.0001676201483407799	6.846221033388795e-51
0.1	0.0001843821631748579	8.283927337682584e-51
0.1	0.0002011441780089359	9.858557677490888e-51
0.1	0.0002179061928430139	1.15701124210621e-50
0.1	0.0002346682076770919	1.341859148730515e-50
0.1	0.0002514302225111699	1.540399489891282e-50
0.1	0.0002681922373452479	1.75263227070818e-50
0.1	0.0002849542521793259	1.978557469300465e-50
0.1	0.0003017162670134039	2.218175110350538e-50
0.1	0.0003184782818474818	2.471485165057696e-50
0.1	0.0003352402966815598	2.738487607765161e-50
0.1	0.0003520023115156379	3.019182449293367e-50
0.1	0.0003687643263497159	3.313569726931125e-50
0.1	0.0003855263411837939	3.621649421136503e-50
0.1	0.0004022883560178719	3.943421530340786e-50
0.1	0.0004190503708519498	4.278886045806749e-50
0.1	0.0004358123856860278	4.628042908417753e-50
0.1	0.0004525744005201058	4.99089216880259e-50
0.1	0.0004693364153541838	5.367433860032948e-50
0.1	0.0004860984301882618	5.757667959263283e-50
0.1	0.0005028604450223398	6.161594384069237e-50
0.1	0.0005196224598564178	6.579213187159098e-50
0.1	0.0005363844746904958	7.010524387483598e-50
0.1	0.0005531464895245738	7.455527972800416e-50
0.1	0.0005699085043586518	7.914223887812229e-50
0.1	0.0005866705191927298	8.386612156280901e-50
0.1	0.0006034325340268078	8.87269282145248e-50
0.1	0.0006201945488608858	9.372465822763197e-50
0.1	0.0006369565636949637	9.885931131777782e-50
0.1	0.0006537185785290417	1.041308879989412e-49
0.1	0.0006704805933631197	1.095393886526935e-49
0.1	0.0006872426081971977	1.150848113285882e-49
0.1	0.0007040046230312757	1.20767158011169e-49
0.1	0.0007207666378653537	1.265864280097516e-49
0.1	0.0007375286526994317	1.325426206865795e-49
0.1	0.0007542906675335097	1.386357364561321e-49
0.1	0.0007710526823675877	1.448657755224397e-49
0.1	0.0007878146972016657	1.512327369219951e-49
0.1	0.0008045767120357437	1.577366217968742e-49
0.1	0.0008213387268698216	1.643774286499191e-49
0.1	0.0008381007417038996	1.711551586978161e-49
0.1	0.0008548627565379776	1.780698116974286e-49
0.1	0.0008716247713720556	1.851213863875711e-49
0.1	0.0008883867862061336	1.923098845854107e-49
0.1	0.0009051488010402116	1.996353043447409e-49
0.1	0.0009219108158742896	2.070976467034656e-49
0.1	0.0009386728307083676	2.146969116724442e-49
0.1	0.0009554348455424456	2.224330981330295e-49
0.1	0.0009721968603765236	2.303062068868939e-49
0.1	0.0009889588752106015	2.383162377954123e-49
0.1	0.00100572089004468	2.464631905923638e-49
0.1	0.001022482904878758	2.547470652237282e-49
0.1	0.001039244919712836	2.631678617554597e-49
0.1	0.001056006934546914	2.717255793766016e-49
0.1	0.001072768949380992	2.804202190317604e-49
0.1	0.00108953096421507	2.892517800314042e-49
0.1	0.001106292979049148	2.982202626472035e-49
0.1	0.001123054993883226	3.073256653535078e-49
0.1	0.001139817008717304	3.165679910055199e-49
0.1	0.001156579023551382	3.259472369629861e-49
0.1	0.00117334103838546	3.354634027544443e-49
0.1	0.001190103053219538	3.451164921963944e-49
0.1	0.001206865068053616	3.549065002436946e-49
0.1	0.001223627082887694	3.648334299994205e-49
0.1	0.001240389097721772	3.748972800018156e-49
0.1	0.001257151112555849	3.850980500144865e-49
0.1	0.001273913127389927	3.954357413288235e-49
0.1	0.001290675142224005	4.059103517294545e-49
0.1	0.001307437157058083	4.165218829313156e-49
0.1	0.001324199171892161	4.272703335447792e-49
0.1	0.001340961186726239	4.381557055386063e-49
0.1	0.001357723201560317	4.491779977075593e-49
0.1	0.001374485216394395	4.603372111473148e-49
0.1	0.001391247231228473	4.716333436886992e-49
0.1	0.001408009246062551	4.830663929469156e-49
0.1	0.001424771260896629	4.946363625881835e-49
0.1	0.001441533275730707	5.063432525524372e-49
0.1	0.001458295290564785	5.181870597109817e-49
0.1	0.001475057305398863	5.30167787268149e-49
0.1	0.001491819320232941	5.422854341557188e-49
0.1	0.001508581335067019	5.54539999321612e-49
0.1	0.001525343349901097	5.669314822781557e-49
0.1	0.001542105364735175	5.794598850116743e-49
0.1	0.001558867379569253	5.921252070872839e-49
0.1	0.001575629394403331	6.049274444662627e-49
0.1	0.001592391409237409	6.1786659941546e-49
0.1	0.001609153424071487	6.309426771926879e-49
0.1	0.001625915438905565	6.44155667232593e-49
0.1	0.001642677453739643	6.575055766534421e-49
0.1	0.001659439468573721	6.709923990350635e-49
0.1	0.001676201483407799	6.8461614804933e-49
0.1	0.001692963498241877	6.983768148652615e-49
0.1	0.001709725513075955	7.122743905067687e-49
0.1	0.001726487527910033	7.263088879510186e-49
0.1	0.001743249542744111	7.40480297661073e-49
0.1	0.001760011557578189	7.547886276260437e-49
0.1	0.001776773572412267	7.69233873147664e-49
0.1	0.001793535587246345	7.83816036505986e-49
0.1	0.001810297602080423	7.985351099889105e-49
0.1	0.001827059616914501	8.133911065482284e-49
0.1	0.001843821631748579	8.283840161725775e-49
0.1	0.001860583646582657	8.43513841296395e-49
0.1	0.001877345661416735	8.58780584787432e-49
0.1	0.001894107676250813	8.741842428802124e-49
