   1.00000000000000       0.000000000000000E+000
   64426.6565656566       0.000000000000000E+000
   128852.313131313       0.000000000000000E+000
   193277.969696970       0.000000000000000E+000
   257703.626262626       0.000000000000000E+000
   322129.282828283       0.000000000000000E+000
   386554.939393939       0.000000000000000E+000
   450980.595959596       0.000000000000000E+000
   515406.252525253       0.000000000000000E+000
   579831.909090909       0.000000000000000E+000
   644257.565656566       0.000000000000000E+000
   708683.222222222       0.000000000000000E+000
   773108.878787879       0.000000000000000E+000
   837534.535353535       0.000000000000000E+000
   901960.191919192       0.000000000000000E+000
   966385.848484849       0.000000000000000E+000
   1030811.50505051       0.000000000000000E+000
   1095237.16161616       0.000000000000000E+000
   1159662.81818182       0.000000000000000E+000
   1224088.47474747       0.000000000000000E+000
   1288514.13131313       0.000000000000000E+000
   1352939.78787879       0.000000000000000E+000
   1417365.44444444       0.000000000000000E+000
   1481791.10101010       0.000000000000000E+000
   1546216.75757576       0.000000000000000E+000
   1610642.41414141       0.000000000000000E+000
   1675068.07070707       0.000000000000000E+000
   1739493.72727273       0.000000000000000E+000
   1803919.38383838       0.000000000000000E+000
   1868345.04040404       0.000000000000000E+000
   1932770.69696970       0.000000000000000E+000
   1997196.35353535       0.000000000000000E+000
   2061622.01010101       0.000000000000000E+000
   2126047.66666667       0.000000000000000E+000
   2190473.32323232       0.000000000000000E+000
   2254898.97979798       0.000000000000000E+000
   2319324.63636364       0.000000000000000E+000
   2383750.29292929       0.000000000000000E+000
   2448175.94949495       0.000000000000000E+000
   2512601.60606061       0.000000000000000E+000
   2577027.26262626       0.000000000000000E+000
   2641452.91919192       0.000000000000000E+000
   2705878.57575758       0.000000000000000E+000
   2770304.23232323       0.000000000000000E+000
   2834729.88888889       0.000000000000000E+000
   2899155.54545455       0.000000000000000E+000
   2963581.20202020       0.000000000000000E+000
   3028006.85858586       0.000000000000000E+000
   3092432.51515152       0.000000000000000E+000
   3156858.17171717       0.000000000000000E+000
   3221283.82828283       0.000000000000000E+000
   3285709.48484848       0.000000000000000E+000
   3350135.14141414       0.000000000000000E+000
   3414560.79797980       0.000000000000000E+000
   3478986.45454545       0.000000000000000E+000
   3543412.11111111       2.109964582677849E+021
   3607837.76767677       2.098512199534010E+021
   3672263.42424242       2.086164006632687E+021
   3736689.08080808       2.073403630449442E+021
   3801114.73737374       2.060643254266198E+021
   3865540.39393939       2.047882878082954E+021
   3929966.05050505       2.035912105984347E+021
   3994391.70707071       2.024133297199813E+021
   4058817.36363636       2.012354488415280E+021
   4123243.02020202       2.000575679630747E+021
   4187668.67676768       1.987889912166731E+021
   4252094.33333333       1.975129535983487E+021
   4316519.98989899       1.962369159800242E+021
   4380945.64646465       1.949608783616998E+021
   4445371.30303030       1.936848407433754E+021
   4509796.95959596       1.924088031250509E+021
   4574222.61616162       1.911327655067264E+021
   4638648.27272727       1.898567278884020E+021
   4703073.92929293       1.885806902700776E+021
   4767499.58585859       1.873046526517531E+021
   4831925.24242424       1.860286150334287E+021
   4896350.89898990       1.847248319085738E+021
   4960776.55555556       1.833506375503782E+021
   5025202.21212121       1.819764431921827E+021
   5089627.86868687       1.806022488339871E+021
   5154053.52525252       1.792280544757916E+021
   5218479.18181818       1.778538601175960E+021
   5282904.83838384       1.764796657594005E+021
   5347330.49494949       1.751054714012049E+021
   5411756.15151515       1.736689266119667E+021
   5476181.80808081       1.721752370921889E+021
   5540607.46464646       1.706815475724112E+021
   5605033.12121212       1.691878580526334E+021
   5669458.77777778       1.677144779252433E+021
   5733884.43434343       1.518356595315942E+021
   5798310.09090909       1.505960768964050E+021
   5862735.74747475       1.474059828505939E+021
   5927161.40404040       1.442158888047828E+021
   5991587.06060606       1.345512384154212E+021
   6056012.71717172       1.331878746192227E+021
   6120438.37373737       1.318245108230241E+021
   6184864.03030303       1.280522288137236E+021
   6249289.68686869       1.282275212272373E+021
   6313715.34343434       1.284663732843522E+021
   6378141.00000000       0.000000000000000E+000
