   1.00000000000000       1.683159715302491E+022
   64426.6565656566       1.683159715302491E+022
   128852.313131313       1.683148724285526E+022
   193277.969696970       1.682154634111990E+022
   257703.626262626       1.681160543938453E+022
   322129.282828283       1.680166453764917E+022
   386554.939393939       1.679042520777069E+022
   450980.595959596       1.677054340429997E+022
   515406.252525253       1.675066160082925E+022
   579831.909090909       1.673077979735853E+022
   644257.565656566       1.670924002981007E+022
   708683.222222222       1.668273095851578E+022
   773108.878787879       1.665622188722148E+022
   837534.535353535       1.662971281592719E+022
   901960.191919192       1.660075343523951E+022
   966385.848484849       1.656761709612164E+022
   1030811.50505051       1.653448075700377E+022
   1095237.16161616       1.650134441788590E+022
   1159662.81818182       1.646010144199547E+022
   1224088.47474747       1.641039693331866E+022
   1288514.13131313       1.560722852275360E+022
   1352939.78787879       1.556304379161436E+022
   1417365.44444444       1.551348085389513E+022
   1481791.10101010       1.546046271130655E+022
   1546216.75757576       1.540744456871795E+022
   1610642.41414141       1.535442642612936E+022
   1675068.07070707       1.529658093820045E+022
   1739493.72727273       1.523693552778829E+022
   1803919.38383838       1.517729011737613E+022
   1868345.04040404       1.511764470696396E+022
   1932770.69696970       1.505237960589583E+022
   1997196.35353535       1.498610692766009E+022
   2061622.01010101       1.491983424942435E+022
   2126047.66666667       1.485356157118861E+022
   2190473.32323232       1.477767083899545E+022
   2254898.97979798       1.470145725902435E+022
   2319324.63636364       1.462524367905325E+022
   2383750.29292929       1.454816442888662E+022
   2448175.94949495       1.446200994718016E+022
   2512601.60606061       1.437585546547370E+022
   2577027.26262626       1.428970098376724E+022
   2641452.91919192       1.420149231389177E+022
   2705878.57575758       1.410539693044995E+022
   2770304.23232323       1.400930154700813E+022
   2834729.88888889       1.391320616356631E+022
   2899155.54545455       1.381278717193452E+022
   2963581.20202020       1.370343725284555E+022
   3028006.85858586       1.359408733375658E+022
   3092432.51515152       1.348473741466761E+022
   3156858.17171717       1.337095627146270E+022
   3221283.82828283       1.325166545063837E+022
   3285709.48484848       1.313237462981404E+022
   3350135.14141414       1.301308380898971E+022
   3414560.79797980       1.287693376189712E+022
   3478986.45454545       7.161606231235215E+021
   3543412.11111111       2.493030607020935E+022
   3607837.76767677       2.479499033109544E+022
   3672263.42424242       2.464909014349453E+022
   3736689.08080808       2.449831980050822E+022
   3801114.73737374       2.434754945752192E+022
   3865540.39393939       2.419677911453562E+022
   3929966.05050505       2.405533834592507E+022
   3994391.70707071       2.391616572163003E+022
   4058817.36363636       2.377699309733497E+022
   4123243.02020202       2.363782047303992E+022
   4187668.67676768       2.348793167006673E+022
   4252094.33333333       2.333716132708043E+022
   4316519.98989899       2.318639098409412E+022
   4380945.64646465       2.303562064110782E+022
   4445371.30303030       2.288485029812152E+022
   4509796.95959596       2.273407995513521E+022
   4574222.61616162       2.258330961214891E+022
   4638648.27272727       2.243253926916260E+022
   4703073.92929293       2.228176892617630E+022
   4767499.58585859       2.213099858318999E+022
   4831925.24242424       2.198022824020369E+022
   4896350.89898990       2.182617962432334E+022
   4960776.55555556       2.166381156264579E+022
   5025202.21212121       2.150144350096823E+022
   5089627.86868687       2.133907543929067E+022
   5154053.52525252       2.117670737761311E+022
   5218479.18181818       2.101433931593555E+022
   5282904.83838384       2.085197125425799E+022
   5347330.49494949       2.068960319258044E+022
   5411756.15151515       2.051986810994782E+022
   5476181.80808081       2.034338108638525E+022
   5540607.46464646       2.016689406282269E+022
   5605033.12121212       1.999040703926013E+022
   5669458.77777778       1.981631967383630E+022
   5733884.43434343       1.794015641575670E+022
   5798310.09090909       1.779369341467939E+022
   5862735.74747475       1.741676755721363E+022
   5927161.40404040       1.703984169974787E+022
   5991587.06060606       1.589791403780313E+022
   6056012.71717172       1.573682566218151E+022
   6120438.37373737       1.557573728655990E+022
   6184864.03030303       1.513002295634279E+022
   6249289.68686869       1.515073464769799E+022
   6313715.34343434       1.517895623463011E+022
   6378141.00000000       0.000000000000000E+000
