   1.00000000000000       1.206766748433304E+023
   64426.6565656566       1.206766748433304E+023
   128852.313131313       1.206758868257890E+023
   193277.969696970       1.206046140312074E+023
   257703.626262626       1.205333412366258E+023
   322129.282828283       1.204620684420442E+023
   386554.939393939       1.203814863710220E+023
   450980.595959596       1.202389407818588E+023
   515406.252525253       1.200963951926956E+023
   579831.909090909       1.199538496035325E+023
   644257.565656566       1.197994169908093E+023
   708683.222222222       1.196093562052584E+023
   773108.878787879       1.194192954197075E+023
   837534.535353535       1.192292346341566E+023
   901960.191919192       1.190216059857794E+023
   966385.848484849       1.187840300038408E+023
   1030811.50505051       1.185464540219022E+023
   1095237.16161616       1.183088780399635E+023
   1159662.81818182       1.180131803027938E+023
   1224088.47474747       1.176568163298859E+023
   1288514.13131313       1.118983792519894E+023
   1352939.78787879       1.115815901567982E+023
   1417365.44444444       1.112262411982267E+023
   1481791.10101010       1.108461196271249E+023
   1546216.75757576       1.104659980560231E+023
   1610642.41414141       1.100858764849212E+023
   1675068.07070707       1.096711445331946E+023
   1739493.72727273       1.092435077657050E+023
   1803919.38383838       1.088158709982155E+023
   1868345.04040404       1.083882342307259E+023
   1932770.69696970       1.079203062433453E+023
   1997196.35353535       1.074451542794681E+023
   2061622.01010101       1.069700023155908E+023
   2126047.66666667       1.064948503517135E+023
   2190473.32323232       1.059507402991003E+023
   2254898.97979798       1.054043155406414E+023
   2319324.63636364       1.048578907821826E+023
   2383750.29292929       1.043052594706701E+023
   2448175.94949495       1.036875619176296E+023
   2512601.60606061       1.030698643645892E+023
   2577027.26262626       1.024521668115488E+023
   2641452.91919192       1.018197414465553E+023
   2705878.57575758       1.011307710989333E+023
   2770304.23232323       1.004418007513112E+023
   2834729.88888889       9.975283040368917E+022
   2899155.54545455       9.903286129493072E+022
   2963581.20202020       9.824886055453321E+022
   3028006.85858586       9.746485981413571E+022
   3092432.51515152       9.668085907373822E+022
   3156858.17171717       9.586508800358909E+022
   3221283.82828283       9.500981446861002E+022
   3285709.48484848       9.415454093363092E+022
   3350135.14141414       9.329926739865184E+022
   3414560.79797980       9.232311909771985E+022
   3478986.45454545       5.134621620666717E+022
   3543412.11111111       3.739088902746512E+021
   3607837.76767677       3.718794022408385E+021
   3672263.42424242       3.696911668825127E+021
   3736689.08080808       3.674298881210897E+021
   3801114.73737374       3.651686093596668E+021
   3865540.39393939       3.629073305982438E+021
   3929966.05050505       3.607859783500274E+021
   3994391.70707071       3.586986441087139E+021
   4058817.36363636       3.566113098674004E+021
   4123243.02020202       3.545239756260870E+021
   4187668.67676768       3.522759183488731E+021
   4252094.33333333       3.500146395874503E+021
   4316519.98989899       3.477533608260273E+021
   4380945.64646465       3.454920820646044E+021
   4445371.30303030       3.432308033031815E+021
   4509796.95959596       3.409695245417585E+021
   4574222.61616162       3.387082457803356E+021
   4638648.27272727       3.364469670189126E+021
   4703073.92929293       3.341856882574897E+021
   4767499.58585859       3.319244094960668E+021
   4831925.24242424       3.296631307346439E+021
   4896350.89898990       3.273526838893484E+021
   4960776.55555556       3.249174606078160E+021
   5025202.21212121       3.224822373262837E+021
   5089627.86868687       3.200470140447513E+021
   5154053.52525252       3.176117907632189E+021
   5218479.18181818       3.151765674816864E+021
   5282904.83838384       3.127413442001541E+021
   5347330.49494949       3.103061209186217E+021
   5411756.15151515       3.077604058275552E+021
   5476181.80808081       3.051134239998026E+021
   5540607.46464646       3.024664421720500E+021
   5605033.12121212       2.998194603442974E+021
   5669458.77777778       2.972084689897129E+021
   5733884.43434343       2.690694593912349E+021
   5798310.09090909       2.668727828624797E+021
   5862735.74747475       2.612195859589224E+021
   5927161.40404040       2.555663890553651E+021
   5991587.06060606       2.384395674411731E+021
   6056012.71717172       2.360235371046342E+021
   6120438.37373737       2.336075067680953E+021
   6184864.03030303       2.269226088722714E+021
   6249289.68686869       2.272332462751385E+021
   6313715.34343434       2.276565183449584E+021
   6378141.00000000       0.000000000000000E+000
